1,54,62
1,54,61
1,53,60
1,53,59
1,53,58
1,53,57
1,53,56
1,54,55
1,54,54
1,55,53
1,56,52
1,57,52
1,58,52
1,59,52
1,60,52
1,61,53
1,62,54
1,63,55
1,63,56
1,63,57
1,64,58
1,64,59
1,64,60
1,64,61
1,64,62
1,64,63
1,64,64
1,63,65
1,63,66
1,63,67
1,63,68
1,63,69
1,62,70
1,62,71
1,62,72
1,62,73
1,62,74
1,62,75
1,62,76
1,62,77
1,62,78
1,63,79
1,64,80
1,65,81
1,66,82
1,67,82
1,68,82
1,69,82
2,54,66
2,54,65
2,54,64
2,54,63
2,54,62
2,54,61
2,54,60
2,54,59
2,54,58
2,54,57
2,54,56
2,54,55
2,54,54
2,54,53
2,55,52
2,56,51
2,57,50
2,58,50
2,59,50
2,60,50
2,61,50
2,62,50
2,63,51
2,64,52
2,64,53
2,65,54
2,65,55
2,65,56
2,65,57
2,65,58
2,64,59
2,64,60
2,64,61
2,64,62
2,63,63
2,63,64
2,63,65
2,63,66
2,63,67
2,63,68
2,62,69
2,62,70
2,62,71
2,62,72
2,62,73
2,62,74
2,62,75
2,62,76
2,62,77
2,63,78
2,63,79
2,64,80
2,65,81
2,66,82
2,67,82
2,68,83
3,54,65
3,54,64
3,54,63
3,54,62
3,54,61
3,54,60
3,54,59
3,53,58
3,53,57
3,53,56
3,53,55
3,53,54
3,53,53
3,54,52
3,55,51
3,56,50
3,57,50
3,58,49
3,59,49
3,60,49
3,61,49
3,62,50
3,63,51
3,64,52
3,65,53
3,65,54
3,65,55
3,65,56
3,65,57
3,65,58
3,65,59
3,64,60
3,64,61
3,64,62
3,63,63
3,63,64
3,63,65
3,63,66
3,63,67
3,62,68
3,62,69
3,62,70
3,62,71
3,62,72
3,62,73
3,62,74
3,62,75
3,62,76
3,62,77
3,62,78
3,63,79
3,64,80
3,65,81
3,66,82
3,67,82
3,68,82
4,54,64
4,55,63
4,55,62
4,55,61
4,54,60
4,54,59
4,54,58
4,53,57
4,53,56
4,53,55
4,53,54
4,53,53
4,54,52
4,55,51
4,56,50
4,57,49
4,58,49
4,59,49
4,60,49
4,61,49
4,62,49
4,63,49
4,64,50
4,65,51
4,65,52
4,65,53
4,65,54
4,65,55
4,65,56
4,65,57
4,65,58
4,64,59
4,64,60
4,64,61
4,64,62
4,63,63
4,63,64
4,63,65
4,63,66
4,63,67
4,62,68
4,62,69
4,62,70
4,62,71
4,62,72
4,62,73
4,62,74
4,62,75
4,61,76
4,62,77
4,62,78
4,63,79
4,64,80
4,65,81
5,54,65
5,55,64
5,56,63
5,56,62
5,56,61
5,55,60
5,55,59
